cycle_id,condition,timestamp,temperature_C,humidity_pct,soil_moisture_pct,moisture_trend,light_lux,hour_of_day,hours_remaining,urgency_class
outdoor_cycle02,outdoor,2026-07-21 00:00:00,28.31,65.27,57.08,-2.969999999999999,7990.0,0,32.0,Soon
outdoor_cycle02,outdoor,2026-07-21 01:00:00,28.92,60.3,56.1,-2.93,7835.4,1,31.0,Soon
outdoor_cycle02,outdoor,2026-07-21 02:00:00,29.1,62.43,55.41,-2.5600000000000023,8379.7,2,30.0,Soon
outdoor_cycle02,outdoor,2026-07-21 03:00:00,29.58,66.07,53.93,-3.1499999999999986,7806.1,3,29.0,Soon
outdoor_cycle02,outdoor,2026-07-21 04:00:00,28.28,67.3,53.18,-2.9200000000000017,8300.2,4,28.0,Soon
outdoor_cycle02,outdoor,2026-07-21 05:00:00,29.84,64.37,52.15,-3.259999999999998,8086.6,5,27.0,Soon
outdoor_cycle02,outdoor,2026-07-21 06:00:00,28.92,67.03,51.73,-2.200000000000003,8238.0,6,26.0,Soon
outdoor_cycle02,outdoor,2026-07-21 07:00:00,31.08,58.9,50.4,-2.780000000000001,10121.5,7,25.0,Soon
outdoor_cycle02,outdoor,2026-07-21 08:00:00,30.85,60.22,49.45,-2.699999999999996,11168.3,8,24.0,Soon
outdoor_cycle02,outdoor,2026-07-21 09:00:00,32.35,61.65,47.98,-3.75,13342.8,9,23.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 10:00:00,32.99,57.98,47.15,-3.25,13557.1,10,22.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 11:00:00,34.41,61.79,46.24,-3.210000000000001,14391.2,11,21.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 12:00:00,33.98,58.2,45.02,-2.9599999999999937,14757.1,12,20.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 13:00:00,33.55,57.72,43.93,-3.219999999999999,14925.4,13,19.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 14:00:00,33.07,58.23,42.96,-3.280000000000001,14035.7,14,18.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 15:00:00,32.38,63.69,42.0,-3.020000000000003,13118.0,15,17.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 16:00:00,31.92,60.42,40.87,-3.0600000000000023,11851.9,16,16.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 17:00:00,30.23,64.18,40.22,-2.740000000000002,9340.5,17,15.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 18:00:00,28.28,65.36,38.6,-3.3999999999999986,8519.8,18,14.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 19:00:00,29.38,66.25,37.81,-3.059999999999995,7459.7,19,13.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 20:00:00,28.53,63.45,37.01,-3.210000000000001,7949.6,20,12.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 21:00:00,27.81,66.87,35.98,-2.6200000000000045,7678.2,21,11.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 22:00:00,30.24,62.7,35.12,-2.690000000000005,7240.9,22,10.0,Urgent
outdoor_cycle02,outdoor,2026-07-21 23:00:00,29.66,69.9,34.02,-2.989999999999995,7631.1,23,9.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 00:00:00,28.72,64.74,33.52,-2.4599999999999937,8793.3,0,8.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 01:00:00,29.15,66.17,32.54,-2.5799999999999983,8325.7,1,7.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 02:00:00,29.18,64.02,31.7,-2.320000000000004,8080.7,2,6.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 03:00:00,29.37,64.08,30.75,-2.770000000000003,8113.1,3,5.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 04:00:00,29.68,64.87,29.43,-3.1099999999999994,7468.1,4,4.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 05:00:00,28.46,63.37,28.06,-3.640000000000001,7821.3,5,3.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 06:00:00,27.72,72.84,27.05,-3.6999999999999993,8316.8,6,2.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 07:00:00,30.26,63.77,25.87,-3.5599999999999987,9968.1,7,1.0,Urgent
outdoor_cycle02,outdoor,2026-07-22 08:00:00,31.83,61.47,24.89,-3.169999999999998,11440.8,8,0.0,Urgent
outdoor_cycle03,outdoor,2026-07-22 14:00:00,32.75,55.06,86.28,-3.510000000000005,13874.2,14,63.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 15:00:00,33.11,60.98,85.07,-3.75,13167.3,15,62.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 16:00:00,31.12,62.33,83.82,-3.7900000000000063,11740.1,16,61.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 17:00:00,31.01,64.83,82.52,-3.760000000000005,9917.2,17,60.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 18:00:00,28.98,62.8,81.79,-3.279999999999987,7951.1,18,59.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 19:00:00,28.59,64.64,80.93,-2.8899999999999864,7762.3,19,58.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 20:00:00,27.86,65.53,80.23,-2.289999999999992,8000.4,20,57.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 21:00:00,29.4,67.34,79.51,-2.280000000000001,7517.7,21,56.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 22:00:00,28.54,62.65,78.61,-2.3200000000000074,8248.8,22,55.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-22 23:00:00,28.84,59.99,78.04,-2.1899999999999977,8190.6,23,54.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 00:00:00,29.04,65.69,77.48,-2.030000000000001,8408.2,0,53.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 01:00:00,27.19,65.46,76.16,-2.450000000000003,8540.2,1,52.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 02:00:00,29.13,63.77,75.5,-2.5400000000000063,8242.1,2,51.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 03:00:00,29.29,66.26,73.72,-3.760000000000005,8318.1,3,50.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 04:00:00,29.24,63.73,73.3,-2.8599999999999994,7992.3,4,49.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 05:00:00,28.58,63.98,72.31,-3.1899999999999977,7842.8,5,48.0,Not_Urgent
outdoor_cycle03,outdoor,2026-07-23 06:00:00,28.51,67.8,71.36,-2.3599999999999994,8000.1,6,47.0,Soon
outdoor_cycle03,outdoor,2026-07-23 07:00:00,30.1,63.45,70.63,-2.6700000000000017,10059.3,7,46.0,Soon
outdoor_cycle03,outdoor,2026-07-23 08:00:00,31.11,60.49,69.86,-2.450000000000003,11096.2,8,45.0,Soon
outdoor_cycle03,outdoor,2026-07-23 09:00:00,32.25,61.88,68.75,-2.6099999999999994,13028.5,9,44.0,Soon
outdoor_cycle03,outdoor,2026-07-23 10:00:00,33.84,58.16,67.7,-2.9299999999999926,14179.3,10,43.0,Soon
outdoor_cycle03,outdoor,2026-07-23 11:00:00,33.99,56.3,66.66,-3.200000000000003,14029.8,11,42.0,Soon
outdoor_cycle03,outdoor,2026-07-23 12:00:00,34.85,59.82,65.19,-3.5600000000000023,15289.6,12,41.0,Soon
outdoor_cycle03,outdoor,2026-07-23 13:00:00,33.88,58.25,64.2,-3.5,14576.2,13,40.0,Soon
outdoor_cycle03,outdoor,2026-07-23 14:00:00,33.7,61.51,63.26,-3.3999999999999986,14020.3,14,39.0,Soon
outdoor_cycle03,outdoor,2026-07-23 15:00:00,32.54,61.2,62.9,-2.289999999999999,12516.6,15,38.0,Soon
outdoor_cycle03,outdoor,2026-07-23 16:00:00,31.17,58.2,61.92,-2.280000000000001,11347.6,16,37.0,Soon
outdoor_cycle03,outdoor,2026-07-23 17:00:00,30.02,66.69,60.85,-2.4099999999999966,9909.8,17,36.0,Soon
outdoor_cycle03,outdoor,2026-07-23 18:00:00,29.37,62.15,59.92,-2.979999999999997,8311.7,18,35.0,Soon
outdoor_cycle03,outdoor,2026-07-23 19:00:00,29.4,62.32,58.72,-3.200000000000003,7533.9,19,34.0,Soon
outdoor_cycle03,outdoor,2026-07-23 20:00:00,29.23,62.74,57.44,-3.410000000000004,7739.1,20,33.0,Soon
outdoor_cycle03,outdoor,2026-07-23 21:00:00,28.29,69.11,56.3,-3.620000000000005,7729.8,21,32.0,Soon
outdoor_cycle03,outdoor,2026-07-23 22:00:00,28.8,66.51,55.39,-3.3299999999999983,7836.8,22,31.0,Soon
outdoor_cycle03,outdoor,2026-07-23 23:00:00,29.02,62.49,54.6,-2.8399999999999963,8222.2,23,30.0,Soon
outdoor_cycle03,outdoor,2026-07-24 00:00:00,28.86,62.51,53.71,-2.5899999999999963,7231.3,0,29.0,Soon
outdoor_cycle03,outdoor,2026-07-24 01:00:00,30.45,66.96,52.83,-2.5600000000000023,7994.2,1,28.0,Soon
outdoor_cycle03,outdoor,2026-07-24 02:00:00,29.01,66.37,51.55,-3.0500000000000043,7645.8,2,27.0,Soon
outdoor_cycle03,outdoor,2026-07-24 03:00:00,29.43,66.8,50.59,-3.119999999999997,8131.5,3,26.0,Soon
outdoor_cycle03,outdoor,2026-07-24 04:00:00,29.4,66.48,49.82,-3.009999999999998,7893.8,4,25.0,Soon
outdoor_cycle03,outdoor,2026-07-24 05:00:00,29.06,68.87,49.31,-2.239999999999995,7628.3,5,24.0,Soon
outdoor_cycle03,outdoor,2026-07-24 06:00:00,29.1,65.13,48.28,-2.3100000000000023,8052.0,6,23.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 07:00:00,30.16,66.78,47.54,-2.280000000000001,9331.5,7,22.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 08:00:00,31.44,57.14,46.03,-3.280000000000001,11447.2,8,21.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 09:00:00,32.55,60.27,45.16,-3.1200000000000045,12571.7,9,20.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 10:00:00,33.11,57.71,43.92,-3.619999999999997,14446.7,10,19.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 11:00:00,33.16,58.37,42.49,-3.539999999999999,14910.9,11,18.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 12:00:00,34.95,54.96,41.77,-3.389999999999993,14756.7,12,17.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 13:00:00,33.69,58.92,40.71,-3.210000000000001,15057.7,13,16.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 14:00:00,33.14,58.88,39.01,-3.480000000000004,13811.6,14,15.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 15:00:00,31.57,60.16,37.96,-3.8100000000000014,13556.8,15,14.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 16:00:00,31.39,60.36,36.52,-4.189999999999998,11445.9,16,13.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 17:00:00,28.97,66.89,35.62,-3.390000000000001,9384.5,17,12.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 18:00:00,28.74,66.47,34.53,-3.43,7520.6,18,11.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 19:00:00,30.21,61.59,33.78,-2.740000000000002,8056.9,19,10.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 20:00:00,29.26,65.05,32.68,-2.9399999999999977,7807.6,20,9.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 21:00:00,30.08,64.52,32.12,-2.410000000000004,8215.9,21,8.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 22:00:00,28.43,66.18,31.06,-2.7200000000000024,8445.2,22,7.0,Urgent
outdoor_cycle03,outdoor,2026-07-24 23:00:00,28.81,65.0,29.93,-2.75,7624.9,23,6.0,Urgent
outdoor_cycle03,outdoor,2026-07-25 00:00:00,29.53,63.87,28.9,-3.219999999999999,7859.0,0,5.0,Urgent
outdoor_cycle03,outdoor,2026-07-25 01:00:00,28.74,64.83,28.02,-3.039999999999999,8629.9,1,4.0,Urgent
outdoor_cycle03,outdoor,2026-07-25 02:00:00,28.78,63.38,27.13,-2.8000000000000007,8223.3,2,3.0,Urgent
outdoor_cycle03,outdoor,2026-07-25 03:00:00,28.61,68.3,26.36,-2.539999999999999,8425.9,3,2.0,Urgent
outdoor_cycle03,outdoor,2026-07-25 04:00:00,27.88,67.52,25.17,-2.849999999999998,7794.6,4,1.0,Urgent
outdoor_cycle03,outdoor,2026-07-25 05:00:00,27.82,67.23,24.0,-3.129999999999999,7636.6,5,0.0,Urgent
outdoor_cycle04,outdoor,2026-07-25 11:00:00,33.72,60.06,85.98,-2.789999999999992,14723.2,11,62.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 12:00:00,33.13,57.47,84.77,-3.4200000000000017,14624.3,12,61.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 13:00:00,34.36,56.7,83.63,-3.890000000000001,13980.2,13,60.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 14:00:00,33.59,59.52,82.88,-3.1000000000000085,14432.9,14,59.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 15:00:00,32.94,62.68,81.73,-3.039999999999992,12416.2,15,58.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 16:00:00,31.2,61.05,80.85,-2.780000000000001,11604.3,16,57.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 17:00:00,29.89,63.14,80.19,-2.6899999999999977,9485.6,17,56.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 18:00:00,29.41,62.13,79.1,-2.6300000000000097,8199.9,18,55.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 19:00:00,27.96,63.31,78.45,-2.3999999999999915,8358.2,19,54.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 20:00:00,28.72,66.16,77.57,-2.6200000000000045,8235.0,20,53.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 21:00:00,28.64,68.56,76.33,-2.769999999999996,8521.7,21,52.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 22:00:00,29.05,62.98,75.22,-3.230000000000004,7750.9,22,51.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-25 23:00:00,29.25,68.5,74.72,-2.8499999999999943,8195.1,23,50.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-26 00:00:00,29.63,62.5,73.7,-2.6299999999999955,7884.8,0,49.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-26 01:00:00,30.2,72.77,72.8,-2.4200000000000017,8182.0,1,48.0,Not_Urgent
outdoor_cycle04,outdoor,2026-07-26 02:00:00,29.32,67.22,71.32,-3.4000000000000057,7903.8,2,47.0,Soon
outdoor_cycle04,outdoor,2026-07-26 03:00:00,29.14,66.24,70.24,-3.460000000000008,8199.8,3,46.0,Soon
outdoor_cycle04,outdoor,2026-07-26 04:00:00,29.5,63.46,69.62,-3.1799999999999926,7832.5,4,45.0,Soon
outdoor_cycle04,outdoor,2026-07-26 05:00:00,29.26,66.95,68.17,-3.1499999999999915,8137.3,5,44.0,Soon
outdoor_cycle04,outdoor,2026-07-26 06:00:00,29.0,66.67,67.33,-2.9099999999999966,7672.5,6,43.0,Soon
outdoor_cycle04,outdoor,2026-07-26 07:00:00,30.71,65.18,66.37,-3.25,9723.5,7,42.0,Soon
outdoor_cycle04,outdoor,2026-07-26 08:00:00,30.59,60.36,65.17,-3.0,11767.1,8,41.0,Soon
outdoor_cycle04,outdoor,2026-07-26 09:00:00,32.84,59.82,64.32,-3.010000000000005,12951.9,9,40.0,Soon
outdoor_cycle04,outdoor,2026-07-26 10:00:00,33.75,59.56,63.4,-2.970000000000006,14209.8,10,39.0,Soon
outdoor_cycle04,outdoor,2026-07-26 11:00:00,32.54,60.5,62.58,-2.5900000000000034,14617.8,11,38.0,Soon
outdoor_cycle04,outdoor,2026-07-26 12:00:00,34.42,56.52,61.3,-3.019999999999996,15318.0,12,37.0,Soon
outdoor_cycle04,outdoor,2026-07-26 13:00:00,34.24,54.34,60.13,-3.269999999999996,15125.1,13,36.0,Soon
outdoor_cycle04,outdoor,2026-07-26 14:00:00,33.11,58.86,58.94,-3.640000000000001,13529.3,14,35.0,Soon
outdoor_cycle04,outdoor,2026-07-26 15:00:00,31.92,56.32,57.55,-3.75,12493.0,15,34.0,Soon
outdoor_cycle04,outdoor,2026-07-26 16:00:00,31.12,65.08,57.04,-3.0900000000000034,11339.3,16,33.0,Soon
outdoor_cycle04,outdoor,2026-07-26 17:00:00,29.62,66.15,56.22,-2.719999999999999,9765.0,17,32.0,Soon
outdoor_cycle04,outdoor,2026-07-26 18:00:00,29.1,66.25,54.84,-2.7099999999999937,8335.2,18,31.0,Soon
outdoor_cycle04,outdoor,2026-07-26 19:00:00,28.78,61.68,53.81,-3.229999999999997,7876.0,19,30.0,Soon
outdoor_cycle04,outdoor,2026-07-26 20:00:00,28.42,62.61,52.87,-3.3500000000000014,8103.1,20,29.0,Soon
outdoor_cycle04,outdoor,2026-07-26 21:00:00,29.02,63.1,52.2,-2.640000000000001,7930.9,21,28.0,Soon
outdoor_cycle04,outdoor,2026-07-26 22:00:00,29.53,67.59,51.53,-2.280000000000001,7446.1,22,27.0,Soon
outdoor_cycle04,outdoor,2026-07-26 23:00:00,28.1,63.37,51.01,-1.8599999999999997,7975.0,23,26.0,Soon
outdoor_cycle04,outdoor,2026-07-27 00:00:00,28.45,62.49,50.04,-2.160000000000004,8062.2,0,25.0,Soon
outdoor_cycle04,outdoor,2026-07-27 01:00:00,28.57,65.44,49.17,-2.3599999999999994,7836.0,1,24.0,Soon
outdoor_cycle04,outdoor,2026-07-27 02:00:00,30.0,68.35,47.98,-3.030000000000001,7610.1,2,23.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 03:00:00,29.49,62.13,46.56,-3.479999999999997,8245.6,3,22.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 04:00:00,28.33,62.71,45.53,-3.640000000000001,8305.3,4,21.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 05:00:00,29.33,65.85,44.98,-3.0,8117.2,5,20.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 06:00:00,29.63,67.92,44.04,-2.520000000000003,7931.2,6,19.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 07:00:00,29.38,64.34,43.08,-2.450000000000003,9983.4,7,18.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 08:00:00,32.17,60.41,42.36,-2.619999999999997,11669.4,8,17.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 09:00:00,32.52,59.26,41.42,-2.619999999999997,13017.3,9,16.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 10:00:00,33.25,60.57,40.83,-2.25,13931.1,10,15.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 11:00:00,34.88,61.21,39.53,-2.8299999999999983,14373.8,11,14.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 12:00:00,33.7,58.16,38.51,-2.910000000000004,15088.3,12,13.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 13:00:00,33.36,56.03,37.67,-3.1599999999999966,14486.6,13,12.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 14:00:00,33.29,56.72,36.15,-3.3800000000000026,14266.8,14,11.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 15:00:00,32.19,60.3,34.96,-3.549999999999997,13099.7,15,10.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 16:00:00,31.55,63.11,34.31,-3.3599999999999994,11644.7,16,9.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 17:00:00,30.82,65.28,33.31,-2.8399999999999963,9582.7,17,8.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 18:00:00,29.41,64.48,31.65,-3.3100000000000023,8321.9,18,7.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 19:00:00,28.53,61.55,30.49,-3.820000000000004,8091.1,19,6.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 20:00:00,28.86,68.63,29.33,-3.980000000000004,7598.4,20,5.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 21:00:00,28.64,69.3,28.61,-3.039999999999999,8597.8,21,4.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 22:00:00,28.67,67.15,27.67,-2.8199999999999967,7883.9,22,3.0,Urgent
outdoor_cycle04,outdoor,2026-07-27 23:00:00,29.02,60.2,26.93,-2.3999999999999986,7995.8,23,2.0,Urgent
outdoor_cycle04,outdoor,2026-07-28 00:00:00,28.7,68.61,25.74,-2.870000000000001,7623.0,0,1.0,Urgent
outdoor_cycle04,outdoor,2026-07-28 01:00:00,28.83,64.3,24.68,-2.990000000000002,8237.1,1,0.0,Urgent
outdoor_cycle05,outdoor,2026-07-28 07:00:00,30.62,62.42,85.71,-3.5200000000000102,9774.1,7,61.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 08:00:00,31.55,55.7,84.95,-2.9599999999999937,11431.1,8,60.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 09:00:00,32.64,67.16,83.99,-2.8100000000000023,13060.0,9,59.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 10:00:00,33.88,59.71,82.73,-2.9799999999999898,14188.2,10,58.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 11:00:00,35.06,54.93,81.92,-3.030000000000001,14903.6,11,57.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 12:00:00,34.33,55.2,80.92,-3.069999999999993,14874.8,12,56.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 13:00:00,34.42,60.05,79.82,-2.910000000000011,14387.8,13,55.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 14:00:00,32.9,55.36,78.83,-3.0900000000000034,13997.1,14,54.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 15:00:00,33.99,60.78,77.95,-2.969999999999999,12536.5,15,53.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 16:00:00,32.11,66.47,77.5,-2.319999999999993,11024.2,16,52.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 17:00:00,31.42,64.03,76.35,-2.480000000000004,9551.2,17,51.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 18:00:00,27.42,65.01,75.12,-2.8299999999999983,8098.3,18,50.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 19:00:00,28.39,65.21,74.09,-3.4099999999999966,7722.4,19,49.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 20:00:00,28.46,63.98,72.95,-3.3999999999999915,7701.3,20,48.0,Not_Urgent
outdoor_cycle05,outdoor,2026-07-28 21:00:00,29.52,64.41,72.43,-2.6899999999999977,8011.5,21,47.0,Soon
outdoor_cycle05,outdoor,2026-07-28 22:00:00,28.82,64.87,71.82,-2.2700000000000102,8786.2,22,46.0,Soon
outdoor_cycle05,outdoor,2026-07-28 23:00:00,29.88,67.49,70.34,-2.6099999999999994,8084.2,23,45.0,Soon
outdoor_cycle05,outdoor,2026-07-29 00:00:00,29.22,65.97,69.02,-3.410000000000011,7984.1,0,44.0,Soon
outdoor_cycle05,outdoor,2026-07-29 01:00:00,29.66,63.44,68.13,-3.6899999999999977,7604.2,1,43.0,Soon
outdoor_cycle05,outdoor,2026-07-29 02:00:00,28.52,64.84,67.32,-3.0200000000000102,8371.2,2,42.0,Soon
outdoor_cycle05,outdoor,2026-07-29 03:00:00,28.97,65.15,67.04,-1.9799999999999895,8254.5,3,41.0,Soon
outdoor_cycle05,outdoor,2026-07-29 04:00:00,28.64,65.53,66.24,-1.8900000000000008,8360.0,4,40.0,Soon
outdoor_cycle05,outdoor,2026-07-29 05:00:00,27.87,66.55,65.65,-1.6699999999999875,7809.4,5,39.0,Soon
outdoor_cycle05,outdoor,2026-07-29 06:00:00,28.63,64.54,65.36,-1.6800000000000068,7818.6,6,38.0,Soon
outdoor_cycle05,outdoor,2026-07-29 07:00:00,30.83,66.25,64.72,-1.519999999999996,10007.2,7,37.0,Soon
outdoor_cycle05,outdoor,2026-07-29 08:00:00,31.38,61.23,63.49,-2.160000000000004,11679.6,8,36.0,Soon
outdoor_cycle05,outdoor,2026-07-29 09:00:00,32.1,59.9,62.01,-3.3500000000000014,13086.9,9,35.0,Soon
outdoor_cycle05,outdoor,2026-07-29 10:00:00,33.75,60.48,60.51,-4.210000000000001,14087.3,10,34.0,Soon
outdoor_cycle05,outdoor,2026-07-29 11:00:00,34.08,55.6,59.21,-4.280000000000001,15182.5,11,33.0,Soon
outdoor_cycle05,outdoor,2026-07-29 12:00:00,33.73,56.3,57.98,-4.030000000000001,15089.0,12,32.0,Soon
outdoor_cycle05,outdoor,2026-07-29 13:00:00,33.95,58.53,56.57,-3.9399999999999977,15271.5,13,31.0,Soon
outdoor_cycle05,outdoor,2026-07-29 14:00:00,33.44,60.86,55.38,-3.8299999999999983,13752.4,14,30.0,Soon
outdoor_cycle05,outdoor,2026-07-29 15:00:00,33.62,59.15,54.52,-3.4599999999999937,12695.5,15,29.0,Soon
outdoor_cycle05,outdoor,2026-07-29 16:00:00,30.85,59.29,53.92,-2.6499999999999986,11388.8,16,28.0,Soon
outdoor_cycle05,outdoor,2026-07-29 17:00:00,30.3,65.31,52.48,-2.9000000000000057,9539.4,17,27.0,Soon
outdoor_cycle05,outdoor,2026-07-29 18:00:00,29.31,67.58,51.28,-3.240000000000002,7802.6,18,26.0,Soon
outdoor_cycle05,outdoor,2026-07-29 19:00:00,28.34,67.23,50.16,-3.760000000000005,8051.6,19,25.0,Soon
outdoor_cycle05,outdoor,2026-07-29 20:00:00,28.29,62.76,49.49,-2.989999999999995,8179.2,20,24.0,Soon
outdoor_cycle05,outdoor,2026-07-29 21:00:00,29.28,61.58,48.91,-2.3700000000000045,8254.5,21,23.0,Urgent
outdoor_cycle05,outdoor,2026-07-29 22:00:00,29.33,66.56,47.79,-2.369999999999997,7791.0,22,22.0,Urgent
outdoor_cycle05,outdoor,2026-07-29 23:00:00,29.16,63.65,47.43,-2.0600000000000023,7697.4,23,21.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 00:00:00,29.21,61.09,46.56,-2.3499999999999943,8028.6,0,20.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 01:00:00,29.41,64.24,45.39,-2.3999999999999986,7901.2,1,19.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 02:00:00,29.2,65.79,44.9,-2.530000000000001,8140.8,2,18.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 03:00:00,29.45,66.53,44.02,-2.539999999999999,7695.0,3,17.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 04:00:00,28.98,64.66,42.64,-2.75,8100.2,4,16.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 05:00:00,29.65,61.72,41.29,-3.61,8186.6,5,15.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 06:00:00,29.23,67.73,40.04,-3.980000000000004,8603.7,6,14.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 07:00:00,30.44,65.67,39.04,-3.6000000000000014,9855.2,7,13.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 08:00:00,31.29,65.16,37.56,-3.729999999999997,11254.5,8,12.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 09:00:00,32.84,56.2,37.14,-2.8999999999999986,13060.0,9,11.0,Urgent
outdoor_cycle05,outdoor,2026-07-30 10:00:00,33.71,60.72,36.03,-3.009999999999998,13884.5,10,10.0,Urgent
